Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
20210208,clip_15_0943,115,2021-02-08 09:43:00,-4.4,80,0.0,-7.2,48,3.9,137,2.5
20210208,clip_44_2307,115,2021-02-08 23:07:00,-4.6,77,0.0,-8.0,56,2.9,0,0.0
20210209,clip_0_0000,5,2021-02-09 00:00:00,-4.7,79,0.0,-7.8,51,3.2,0,0.0
20210209,clip_43_2350,115,2021-02-09 23:50:00,-5.4,73,0.0,-9.5,43,2.8,0,0.0
20210209,clip_24_1103,115,2021-02-09 11:03:00,-4.2,69,0.0,-9.0,56,4.9,213,10.0
20210209,clip_16_0719,115,2021-02-09 07:19:00,-5.3,76,0.0,-8.9,48,3.6,4,0.0
20210210,clip_0_0000,5,2021-02-10 00:00:00,-5.6,74,0.0,-9.4,39,2.7,0,0.0
20210210,clip_49_2339,115,2021-02-10 23:39:00,-5.5,75,0.0,-9.2,22,1.6,0,0.0
20210210,clip_25_1237,5,2021-02-10 12:37:00,-2.3,51,0.0,-11.2,41,2.8,338,10.0
20210210,clip_14_0632,115,2021-02-10 06:32:00,-7.9,81,0.0,-10.6,35,1.4,0,0.0
20210211,clip_0_0000,5,2021-02-11 00:00:00,-5.1,79,0.0,-8.2,24,2.7,0,0.0
20210211,clip_37_1844,115,2021-02-11 18:44:00,-9.1,73,0.0,-13.0,22,0.9,0,0.0
20210211,clip_30_1528,63,2021-02-11 15:28:00,-5.2,64,0.0,-10.9,42,2.1,89,3.5
20210211,clip_12_0536,5,2021-02-11 05:36:00,-8.3,83,0.0,-10.7,3,2.3,0,0.0
20210212,clip_0_1922,5,2021-02-12 19:22:00,-7.7,86,0.0,-9.7,0,0.0,0,0.0
20210212,clip_9_2334,115,2021-02-12 23:34:00,-10.1,90,0.0,-11.4,0,0.0,0,0.0
20210212,clip_5_2142,85,2021-02-12 21:42:00,-8.7,87,0.0,-10.4,0,0.0,0,0.0
20210212,clip_2_2018,106,2021-02-12 20:18:00,-8.2,84,0.0,-10.4,348,0.8,0,0.0
20210213,clip_0_0000,5,2021-02-13 00:00:00,-10.4,91,0.0,-11.5,0,0.0,0,0.0
20210213,clip_52_2343,115,2021-02-13 23:43:00,-7.1,85,0.0,-9.1,202,2.1,0,0.0
20210213,clip_27_1219,5,2021-02-13 12:19:00,1.0,64,0.0,-5.1,312,2.0,364,10.0
20210213,clip_20_0903,5,2021-02-13 09:03:00,-5.7,87,0.0,-7.5,0,0.0,211,10.0
20210214,clip_0_0000,5,2021-02-14 00:00:00,-6.8,86,0.0,-8.8,211,1.6,0,0.0
20210214,clip_50_2355,115,2021-02-14 23:55:00,-3.6,73,0.0,-7.8,110,3.0,0,0.0
20210214,clip_26_1252,5,2021-02-14 12:52:00,1.9,49,0.0,-7.8,192,2.0,301,10.0
20210214,clip_21_0912,13,2021-02-14 09:12:00,-3.6,78,0.0,-6.9,165,1.2,246,10.0
20210215,clip_0_0000,5,2021-02-15 00:00:00,-3.7,73,0.0,-7.8,113,3.0,0,0.0
20210215,clip_23_1020,115,2021-02-15 10:20:00,0.5,53,0.0,-8.0,159,4.6,54,0.0
20210215,clip_46_2352,115,2021-02-15 23:52:00,-3.1,97,0.0,-3.5,104,0.7,0,0.0
20210215,clip_10_0416,115,2021-02-15 04:16:00,-1.7,62,0.0,-8.0,147,4.7,0,0.0
20210216,clip_0_0000,5,2021-02-16 00:00:00,-2.9,97,0.0,-3.2,108,1.2,0,0.0
20210216,clip_37_2342,115,2021-02-16 23:42:00,-0.5,100,0.0,-0.5,119,6.1,0,0.0
20210216,clip_12_1230,88,2021-02-16 12:30:00,-0.9,92,0.0,-2.0,110,3.9,136,0.0
20210216,clip_24_1806,115,2021-02-16 18:06:00,-0.8,97,0.1,-1.2,109,6.2,0,0.0
20210217,clip_0_0000,5,2021-02-17 00:00:00,-0.5,100,0.1,-0.6,119,6.2,0,0.0
20210217,clip_51_2347,115,2021-02-17 23:47:00,0.3,100,0.2,0.2,120,7.0,0,0.0
20210217,clip_26_1208,5,2021-02-17 12:08:00,-0.1,100,0.0,-0.2,80,1.3,80,0.0
20210218,clip_0_0000,5,2021-02-18 00:00:00,0.3,100,0.1,0.2,124,5.5,0,0.0
20210218,clip_47_2351,115,2021-02-18 23:51:00,1.6,100,0.0,1.5,127,6.0,0,0.0
20210218,clip_19_1105,5,2021-02-18 11:05:00,1.1,100,0.0,1.1,124,4.6,103,0.0
20210219,clip_0_0000,5,2021-02-19 00:00:00,1.5,100,0.0,1.5,126,5.3,0,0.0
20210219,clip_31_1429,115,2021-02-19 14:29:00,6.2,86,0.0,4.1,221,2.5,224,10.0
20210219,clip_41_1946,115,2021-02-19 19:46:00,3.3,92,0.0,2.1,169,2.5,0,0.0
20210220,clip_0_0000,5,2021-02-20 00:00:00,4.1,89,0.0,2.5,161,4.2,0,0.0
20210220,clip_43_2341,115,2021-02-20 23:41:00,3.1,95,0.0,2.4,110,2.7,0,0.0
20210220,clip_22_1247,115,2021-02-20 12:47:00,9.4,78,0.0,5.7,179,3.8,284,10.0
20210221,clip_0_0000,5,2021-02-21 00:00:00,3.6,95,0.0,2.9,122,2.1,0,0.0
20210221,clip_53_2345,115,2021-02-21 23:45:00,2.0,100,0.0,2.0,104,1.5,0,0.0
20210221,clip_33_1445,115,2021-02-21 14:45:00,10.7,76,0.0,6.7,0,0.0,141,10.0
20210222,clip_0_0000,5,2021-02-22 00:00:00,1.8,100,0.0,1.8,83,1.2,0,0.0
20210222,clip_49_2335,115,2021-02-22 23:35:00,5.3,88,0.0,3.5,211,3.0,0,0.0
20210222,clip_27_1341,5,2021-02-22 13:41:00,9.0,78,0.0,5.5,111,2.6,289,10.0
20210223,clip_0_0000,5,2021-02-23 00:00:00,5.5,89,0.0,3.8,220,3.4,0,0.0
20210223,clip_43_2352,115,2021-02-23 23:52:00,7.4,84,0.0,4.8,201,4.6,0,0.0
20210223,clip_16_1138,115,2021-02-23 11:38:00,3.9,99,0.0,3.8,212,2.0,124,0.0
20210224,clip_0_0000,5,2021-02-24 00:00:00,7.3,85,0.0,4.9,200,4.3,0,0.0
20210224,clip_49_2339,115,2021-02-24 23:39:00,8.9,84,0.0,6.3,204,4.0,0,0.0
20210224,clip_12_0531,5,2021-02-24 05:31:00,9.2,80,0.0,6.0,218,4.7,0,0.0
20210225,clip_0_0000,5,2021-02-25 00:00:00,9.3,83,0.0,6.5,201,4.4,0,0.0
20210225,clip_39_2336,115,2021-02-25 23:36:00,3.7,96,0.0,3.1,240,4.9,0,0.0
20210225,clip_24_1100,59,2021-02-25 11:00:00,7.2,91,0.0,5.8,234,5.3,69,0.0
20210226,clip_0_0000,5,2021-02-26 00:00:00,4.1,94,0.0,3.2,246,4.7,0,0.0
20210226,clip_27_1440,115,2021-02-26 14:40:00,7.6,78,0.0,4.1,302,6.8,283,10.0
20210226,clip_16_0726,5,2021-02-26 07:26:00,5.6,87,0.0,3.6,279,5.9,90,10.0
20210227,clip_0_1324,5,2021-02-27 13:24:00,8.3,71,0.0,3.4,279,5.1,271,8.5
20210227,clip_22_2332,115,2021-02-27 23:32:00,3.9,97,0.0,3.4,286,4.0,0,0.0
20210227,clip_6_1612,42,2021-02-27 16:12:00,4.5,98,0.0,4.3,267,5.8,13,0.0
20210228,clip_0_0000,5,2021-02-28 00:00:00,4.0,96,0.0,3.4,285,4.5,0,0.0
20210228,clip_52_2347,115,2021-02-28 23:47:00,3.4,91,0.0,2.0,258,2.7,0,0.0
20210228,clip_29_1319,86,2021-02-28 13:19:00,9.4,71,0.0,4.4,277,3.3,398,10.0
