Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min
20210426,clip_40_1746,115,2021-04-26 17:46:00,7.0,27,0.0,-10.6,339,1.6,137,10.0
20210426,clip_23_1035,83,2021-04-26 10:35:00,9.0,31,0.0,-7.1,344,4.0,667,6.5
20210426,clip_5_0220,60,2021-04-26 02:20:00,0.0,92,0.0,-1.2,286,0.6,0,0.0
20210426,clip_45_2006,16,2021-04-26 20:06:00,2.0,49,0.0,-7.5,15,0.7,0,0.0
20210426,clip_2_0056,5,2021-04-26 00:56:00,1.1,84,0.0,-1.3,317,0.7,0,0.0
20210426,clip_9_0412,115,2021-04-26 04:12:00,-0.9,92,0.0,-2.0,0,0.0,10,0.0
20210426,clip_34_1523,36,2021-04-26 15:23:00,8.4,29,0.0,-8.6,338,4.0,520,10.0
20210426,clip_37_1647,93,2021-04-26 16:47:00,7.9,28,0.0,-9.6,334,2.5,295,10.0
20210426,clip_29_1303,115,2021-04-26 13:03:00,8.7,31,0.0,-7.7,330,3.6,823,10.0
20210426,clip_40_1746,5,2021-04-26 17:46:00,7.0,27,0.0,-10.6,339,1.6,137,10.0
20210426,clip_43_1910,115,2021-04-26 19:10:00,3.4,45,0.0,-7.4,34,0.4,3,0.0
20210426,clip_49_2139,5,2021-04-26 21:39:00,0.2,59,0.0,-6.8,0,0.0,0,0.0
20210426,clip_52_2258,5,2021-04-26 22:58:00,-1.7,70,0.0,-6.5,0,0.0,0,0.0
20210426,clip_13_0604,5,2021-04-26 06:04:00,2.8,81,0.0,-0.2,320,0.8,220,10.0
20210426,clip_16_0719,115,2021-04-26 07:19:00,7.1,39,0.0,-5.8,40,2.2,478,10.0
20210426,clip_19_0843,115,2021-04-26 08:43:00,8.2,34,0.0,-6.8,46,2.3,686,10.0
20210426,clip_22_1007,5,2021-04-26 10:07:00,9.3,28,0.0,-8.4,38,2.6,896,10.0
20210426,clip_26_1159,5,2021-04-26 11:59:00,9.3,32,0.0,-6.7,354,3.2,886,10.0
20210426,clip_0_0000,115,2021-04-26 00:00:00,1.7,82,0.0,-1.0,261,1.9,0,0.0
20210426,clip_2_0056,115,2021-04-26 00:56:00,1.1,84,0.0,-1.3,317,0.7,0,0.0
20210426,clip_3_0124,115,2021-04-26 01:24:00,0.9,84,0.0,-1.5,318,0.6,0,0.0
20210426,clip_8_0344,5,2021-04-26 03:44:00,-1.1,91,0.0,-2.3,0,0.0,1,0.0
20210426,clip_9_0412,5,2021-04-26 04:12:00,-0.9,92,0.0,-2.0,0,0.0,10,0.0
20210426,clip_10_0440,115,2021-04-26 04:40:00,-0.6,92,0.0,-1.7,0,0.0,34,0.0
20210426,clip_11_0508,5,2021-04-26 05:08:00,-0.3,91,0.0,-1.6,0,0.0,72,0.0
20210426,clip_12_0536,115,2021-04-26 05:36:00,1.2,89,0.0,-0.5,0,0.0,119,0.0
20210426,clip_1_0028,5,2021-04-26 00:28:00,1.5,83,0.0,-1.1,0,0.0,0,0.0
20210426,clip_7_0316,115,2021-04-26 03:16:00,-0.8,90,0.0,-2.2,0,0.0,0,0.0
20210426,clip_14_0632,5,2021-04-26 06:32:00,4.3,68,0.0,-1.0,0,1.6,289,8.0
20210426,clip_15_0700,115,2021-04-26 07:00:00,6.7,56,0.0,-1.4,38,1.9,409,10.0
20210426,clip_17_0747,115,2021-04-26 07:47:00,7.5,35,0.0,-6.9,36,2.2,543,10.0
20210426,clip_18_0815,5,2021-04-26 08:15:00,7.3,35,0.0,-7.2,16,3.0,617,10.0
20210426,clip_21_0939,115,2021-04-26 09:39:00,9.0,28,0.0,-8.6,11,3.0,729,8.0
20210426,clip_24_1103,5,2021-04-26 11:03:00,7.8,33,0.0,-7.5,317,2.7,934,10.0
20210426,clip_28_1255,5,2021-04-26 12:55:00,8.7,31,0.0,-7.7,330,3.6,823,10.0
20210426,clip_30_1331,5,2021-04-26 13:31:00,8.4,32,0.0,-7.3,335,4.3,305,1.5
20210426,clip_31_1359,115,2021-04-26 13:59:00,9.4,29,0.0,-7.7,14,3.1,686,10.0
20210426,clip_39_1718,5,2021-04-26 17:18:00,7.3,28,0.0,-10.0,344,2.5,216,10.0
20210426,clip_41_1814,5,2021-04-26 18:14:00,6.6,31,0.0,-9.3,332,1.9,89,10.0
20210426,clip_42_1842,115,2021-04-26 18:42:00,5.0,38,0.0,-8.0,343,2.4,25,0.0
20210426,clip_44_1938,115,2021-04-26 19:38:00,2.2,48,0.0,-7.5,0,0.0,0,0.0
20210426,clip_47_2043,115,2021-04-26 20:43:00,1.2,53,0.0,-7.3,0,0.0,0,0.0
20210426,clip_48_2111,115,2021-04-26 21:11:00,0.6,56,0.0,-7.2,0,0.0,0,0.0
20210426,clip_50_2207,115,2021-04-26 22:07:00,-0.8,64,0.0,-6.8,0,0.0,0,0.0
20210426,clip_51_2235,5,2021-04-26 22:35:00,-1.1,64,0.0,-7.0,0,0.0,0,0.0
20210426,clip_53_2326,115,2021-04-26 23:26:00,-2.7,73,0.0,-6.8,133,0.4,0,0.0
20210426,clip_45_2006,115,2021-04-26 20:06:00,2.0,49,0.0,-7.5,15,0.7,0,0.0
20210426,clip_32_1427,5,2021-04-26 14:27:00,8.9,32,0.0,-7.0,339,4.4,644,10.0
20210426,clip_6_0248,18,2021-04-26 02:48:00,-0.1,91,0.0,-1.4,0,0.0,0,0.0
20210426,clip_4_0152,102,2021-04-26 01:52:00,-0.1,87,0.0,-2.0,0,0.0,0,0.0
20210426,clip_20_0911,5,2021-04-26 09:11:00,7.7,38,0.0,-5.7,26,2.4,627,6.5
20210426,clip_35_1551,115,2021-04-26 15:51:00,8.2,29,0.0,-8.9,344,2.8,446,10.0
20210426,clip_46_2015,115,2021-04-26 20:15:00,1.8,50,0.0,-7.5,10,1.0,0,0.0
20210426,clip_25_1131,115,2021-04-26 11:31:00,9.0,30,0.0,-7.8,1,2.7,886,10.0
